target_emb_0,target_emb_1,target_emb_2,target_emb_3,target_emb_4,target_emb_5,target_emb_6,target_emb_7,target_emb_8,target_emb_9,target_emb_10,target_emb_11,target_emb_12,target_emb_13,target_emb_14,target_emb_15,account_id
-1.077054,6.517755,4.7111053,-1.8606343,4.526264,-1.2464167,6.3019567,-2.001629,-2.7784736,-0.915703,4.234197,7.2766957,-0.012289578,-1.2951202,5.4465127,-1.0250016,ACC_0389
-0.79542965,7.42404,5.0693207,-1.7511492,5.2439766,-1.3171369,6.823994,-2.4967062,-3.1087327,-1.2560462,4.72114,8.133791,-0.014012296,-1.3828073,5.8454804,-0.9226024,ACC_0390
-0.4239185,6.6646256,3.9908285,-1.3298597,4.978529,-0.9246625,6.28935,-2.4020336,-2.8776946,-1.2607852,4.530594,7.2445655,-0.014327134,-1.432046,5.4207687,-0.7715521,ACC_0391
-0.8166414,7.572823,5.4847765,-1.9987464,5.206603,-1.4580256,6.83147,-2.2144017,-3.3562708,-1.0825336,4.9019384,8.40234,-0.014731938,-1.3699876,5.85286,-1.2059337,ACC_0392
-0.6435043,7.5219417,5.16704,-1.6779336,5.299707,-1.28233,6.809939,-2.518406,-3.1911418,-1.2920643,4.8265963,8.223963,-0.01520537,-1.4177365,5.8887277,-0.93105125,ACC_0393
-0.8622694,7.127255,5.150153,-1.8547429,4.880621,-1.347962,6.5134635,-2.1221504,-3.1094425,-1.0422572,4.559708,7.8673925,-0.014103426,-1.3322989,5.6568017,-1.0677599,ACC_0394
-0.61862814,7.310426,5.0912223,-1.5996468,5.1243405,-1.213595,6.593127,-2.4664512,-3.093515,-1.2649313,4.70774,8.028344,-0.0152041465,-1.4034488,5.7968326,-0.8925255,ACC_0395
-0.8237769,7.057295,5.227956,-1.7989333,4.792047,-1.4119648,6.4993715,-2.029687,-3.1904304,-1.0175896,4.576884,7.8931975,-0.014098231,-1.3153659,5.565415,-1.1464208,ACC_0396
-0.69682944,7.1199217,4.9755654,-1.6030757,5.015229,-1.2243491,6.583521,-2.4001896,-3.0268047,-1.2171596,4.6302915,7.8682666,-0.014531024,-1.3909457,5.7150393,-0.91598654,ACC_0397
-0.71422374,7.2093577,4.904758,-1.6277776,5.0907955,-1.2066628,6.6613383,-2.4464645,-3.0153425,-1.245617,4.625433,7.8682017,-0.014497014,-1.3986828,5.762976,-0.8756444,ACC_0398
-0.6842248,7.6104627,5.180786,-1.7674406,5.36301,-1.3316356,7.009585,-2.4632647,-3.2758799,-1.2689196,4.9456806,8.365968,-0.01452929,-1.417068,5.893471,-1.0332301,ACC_0399
-0.5817926,7.36731,5.04938,-1.6037748,5.2053084,-1.225808,6.684382,-2.478049,-3.145863,-1.2779735,4.7625575,8.046777,-0.015348533,-1.4195989,5.8059278,-0.9126718,ACC_0400
-0.9415477,6.9709754,4.9068813,-1.9342107,4.8690886,-1.2544936,6.5479937,-2.162316,-2.9936485,-0.9970819,4.527314,7.693373,-0.013588073,-1.3485157,5.6623034,-1.0773381,ACC_0401
-0.9142031,7.0194077,5.0234904,-1.8386929,4.833614,-1.2558752,6.438693,-2.188476,-2.9541998,-1.04582,4.4634075,7.678205,-0.014513531,-1.3568401,5.7059064,-0.9873208,ACC_0402
-0.9646152,7.3807445,5.287267,-2.0027156,5.027621,-1.5690666,6.944013,-1.995914,-3.32942,-1.0154024,4.775495,8.212186,-0.012966361,-1.2954309,5.627257,-1.2763205,ACC_0403
-1.0088835,7.1334367,4.9978557,-1.9854617,4.9062076,-1.393842,6.7506304,-2.0324898,-3.087377,-1.0002015,4.5813746,7.858354,-0.012647532,-1.3101935,5.6113844,-1.1384687,ACC_0404
-0.6581609,7.63693,5.207746,-1.7580048,5.371137,-1.407467,7.0534954,-2.4156682,-3.375647,-1.2649089,4.96474,8.426241,-0.014197351,-1.3927557,5.824785,-1.0864369,ACC_0405
-0.55530953,7.701642,5.2670856,-1.6808556,5.415766,-1.3358622,6.855508,-2.5324876,-3.3265827,-1.3249416,4.9168267,8.399795,-0.015400074,-1.4106475,5.8955045,-0.9591509,ACC_0406
-0.911744,7.066906,5.15587,-1.8609922,4.826258,-1.3687824,6.5178714,-2.0927722,-3.0884342,-1.0229712,4.5297112,7.8436403,-0.0138288615,-1.322072,5.6343055,-1.082337,ACC_0407
-1.0067965,7.2104583,5.0935755,-1.990023,4.949593,-1.4817384,6.8327804,-2.011322,-3.1836505,-1.0006987,4.6466002,7.973342,-0.012648987,-1.299099,5.6017246,-1.1962191,ACC_0408
-0.99655545,7.0071683,4.991236,-1.9392054,4.796325,-1.3683454,6.684424,-1.9915025,-3.0765896,-0.97657573,4.5509586,7.793351,-0.012614866,-1.3121979,5.5740657,-1.1547961,ACC_0409
-0.7238976,7.6209106,5.119695,-1.7466295,5.3443346,-1.4275663,7.1621675,-2.379322,-3.3475347,-1.2690725,4.918583,8.346191,-0.013940675,-1.3920174,5.813828,-1.0739496,ACC_0410
-0.9453892,7.144979,5.159273,-1.9247723,4.902654,-1.3896087,6.611031,-2.116767,-3.115817,-1.0248383,4.569937,7.9231706,-0.01346421,-1.319308,5.668759,-1.0945406,ACC_0411
-0.628063,7.215466,5.314901,-1.5257633,4.9575243,-1.3809389,6.605329,-2.3074682,-3.2396598,-1.2193123,4.7138286,8.138956,-0.014863945,-1.3550035,5.6585803,-1.0230432,ACC_0412
-0.69951206,7.4979024,5.099189,-1.7037625,5.2766013,-1.3244979,6.9363413,-2.448728,-3.2187495,-1.2700453,4.832382,8.210515,-0.014506263,-1.4061517,5.842817,-0.98333347,ACC_0413
-0.97351944,7.1869516,5.0082326,-2.0048974,4.935336,-1.4090567,6.8353486,-1.9857391,-3.1681747,-0.9880521,4.681987,7.947572,-0.012517278,-1.3103482,5.588435,-1.217985,ACC_0414
-0.7789594,7.3309617,4.9879274,-1.6759955,5.1647673,-1.3027234,6.795776,-2.4540672,-3.0769496,-1.259367,4.6511235,7.995744,-0.0141590005,-1.3844765,5.793278,-0.8959595,ACC_0415
-0.757647,7.582916,5.087138,-1.7851992,5.3407254,-1.3806216,7.1368566,-2.3991797,-3.2899528,-1.2524829,4.911814,8.310345,-0.013773229,-1.4023607,5.844044,-1.0523208,ACC_0416
-0.9515698,6.677149,4.921968,-1.7489656,4.5521407,-1.2441913,6.197205,-2.0494015,-2.8365226,-0.9837829,4.2671504,7.3982234,-0.01375158,-1.312193,5.5166974,-0.96860075,ACC_0417
-1.0295879,6.8349595,4.749803,-1.9530385,4.777443,-1.2094737,6.4787393,-2.1265898,-2.863659,-0.97300196,4.3999386,7.512046,-0.012687091,-1.3281878,5.6137605,-1.0128424,ACC_0418
-0.71331906,7.581578,5.014396,-1.7237124,5.364973,-1.3361187,7.0460267,-2.4827816,-3.2338655,-1.2969738,4.8318105,8.202729,-0.014418804,-1.4120598,5.868975,-0.9594816,ACC_0419
-0.83947235,7.6836753,4.9577956,-1.8707838,5.470525,-1.3121067,7.226032,-2.5090027,-3.1983752,-1.2757102,4.906031,8.264648,-0.013682655,-1.4294982,5.970155,-0.9609891,ACC_0420
-0.63931,7.123658,4.8599386,-1.5641596,5.0450945,-1.1314272,6.5042286,-2.4579406,-2.953004,-1.2513958,4.5843363,7.7475233,-0.015062245,-1.413878,5.7450156,-0.82505643,ACC_0421
-0.85918754,6.7656493,4.6531653,-1.771444,4.723443,-1.2289401,6.3960843,-2.027922,-2.9652596,-1.0023618,4.432212,7.458778,-0.013082558,-1.3285462,5.464788,-1.0346859,ACC_0422
-0.7573381,7.0360923,4.781934,-1.5824633,4.9910502,-1.1177418,6.508346,-2.481891,-2.841632,-1.2411658,4.484652,7.6275744,-0.014735132,-1.4106144,5.7690954,-0.7731321,ACC_0423
-0.8101133,6.781482,4.5394287,-1.5685658,4.7413726,-1.0830427,6.479815,-2.2532628,-2.7835734,-1.1640708,4.37881,7.4080305,-0.013061571,-1.3626606,5.5522,-0.8387933,ACC_0424
-0.93674314,7.6825223,5.4563856,-2.11713,5.287093,-1.65218,7.202706,-2.0596275,-3.5044959,-1.040118,5.0215187,8.552087,-0.013237181,-1.3252718,5.7495904,-1.3798969,ACC_0425
-0.8343942,6.9972253,5.111526,-1.8091981,4.7568226,-1.2980589,6.3973913,-2.0559921,-3.0688062,-1.0139344,4.5296636,7.771296,-0.014081106,-1.3284005,5.592134,-1.0818762,ACC_0426
-0.6931069,7.487798,5.1427956,-1.7346677,5.330144,-1.2714993,6.7594104,-2.575605,-3.1362991,-1.2771311,4.8055067,8.198419,-0.0149569595,-1.4158651,5.9135685,-0.9121021,ACC_0427
-0.8694283,7.0537295,5.1443324,-1.8373938,4.7812386,-1.3875014,6.571302,-1.9978464,-3.1693373,-1.0042808,4.582051,7.8730454,-0.013532957,-1.3127562,5.5647254,-1.1550773,ACC_0428
-0.65084445,7.757054,5.1857276,-1.809739,5.4994164,-1.3683525,7.1585584,-2.4893909,-3.379706,-1.2877597,5.04837,8.490894,-0.014522936,-1.4267982,5.926333,-1.0771538,ACC_0429
-0.7019566,7.2614436,5.008041,-1.6592212,5.108715,-1.2432328,6.716038,-2.4072347,-3.0870764,-1.230086,4.71726,8.001397,-0.014371417,-1.3971806,5.7630577,-0.94815886,ACC_0430
-0.65187824,7.7609158,5.2655907,-1.7858247,5.47289,-1.3597744,7.102102,-2.5096903,-3.3521006,-1.2983546,5.028588,8.507027,-0.014918957,-1.4301162,5.9583907,-1.04702,ACC_0431
-0.65893435,7.542066,5.1176515,-1.7041686,5.3457937,-1.2824327,6.856869,-2.5382695,-3.188844,-1.2944293,4.836713,8.214031,-0.015080035,-1.4234837,5.9035363,-0.92875516,ACC_0432
-0.97939456,6.744792,4.692509,-1.8353436,4.68701,-1.3345321,6.3670278,-1.9758153,-2.9427032,-0.97318316,4.3603454,7.466884,-0.012050697,-1.2613486,5.3787875,-1.0426985,ACC_0433
-1.0118011,6.8960204,4.9364014,-1.9049371,4.7429905,-1.3355261,6.5524774,-2.0312736,-2.986216,-0.97737604,4.4421625,7.6520467,-0.012742392,-1.3098333,5.5628095,-1.0832144,ACC_0434
-0.73144615,7.277162,5.05654,-1.6642275,5.124169,-1.2155591,6.5811725,-2.5150192,-3.008184,-1.2529138,4.639004,7.988092,-0.014699165,-1.3908892,5.828999,-0.8543656,ACC_0435
-1.008499,7.209048,5.008325,-2.0043511,4.9759173,-1.403422,6.855108,-2.0640662,-3.1310074,-1.0127842,4.6408997,7.9227376,-0.012809171,-1.327975,5.6645103,-1.1573577,ACC_0436
-0.83598053,7.2514663,4.737862,-1.7139807,5.1402254,-1.1741959,6.699926,-2.5011559,-2.9027433,-1.2603998,4.523942,7.782826,-0.013631865,-1.3824995,5.8004246,-0.78683233,ACC_0437
-0.93449557,6.8368163,4.9241204,-1.827333,4.7023478,-1.2311107,6.271506,-2.1146276,-2.8703027,-1.008057,4.338683,7.5176396,-0.013629216,-1.3192582,5.5842166,-0.95415795,ACC_0438
-0.7135624,7.244826,4.8679104,-1.6457579,5.1424885,-1.1585788,6.6430526,-2.497782,-2.9581122,-1.2640013,4.620586,7.8389034,-0.014738682,-1.4173019,5.816825,-0.8244292,ACC_0439
-0.747227,7.6083393,5.182571,-1.7980247,5.37854,-1.3361087,7.012225,-2.5125177,-3.228994,-1.2705495,4.910207,8.354451,-0.014450317,-1.4160947,5.9344735,-1.0028943,ACC_0440
-0.9986677,6.8402095,5.00939,-1.8433495,4.635882,-1.3805453,6.5265403,-1.9465581,-3.0318222,-0.96307343,4.4270406,7.662091,-0.012707336,-1.290497,5.4951715,-1.1227486,ACC_0441
-0.9669821,7.0414205,5.133314,-1.9081908,4.826278,-1.3894562,6.5291195,-2.0932524,-3.07268,-1.0070475,4.4964705,7.841964,-0.013194783,-1.3015027,5.6168814,-1.0786589,ACC_0442
-0.69449013,7.463454,5.0097713,-1.7164348,5.280707,-1.2358147,6.8743434,-2.492981,-3.1326208,-1.272371,4.808679,8.125692,-0.014684223,-1.4235715,5.876447,-0.93531203,ACC_0443
-0.7169013,7.2792172,4.973127,-1.6503673,5.1417637,-1.2046987,6.661979,-2.4916487,-3.0149918,-1.2592703,4.6549377,7.938666,-0.014739237,-1.4068232,5.8212743,-0.86086535,ACC_0444
-0.61852753,7.6110616,5.1380434,-1.7603409,5.4202375,-1.2549673,6.918547,-2.5512655,-3.2344642,-1.2864561,4.949642,8.320307,-0.015161566,-1.441334,5.9378796,-0.98563194,ACC_0445
-0.927379,7.3085003,5.114514,-1.9877328,5.043857,-1.4054627,6.875112,-2.1073,-3.223741,-1.0361636,4.7252417,8.055,-0.013381176,-1.3466041,5.7174993,-1.1768627,ACC_0446
-1.0269853,7.1799326,5.0175247,-2.0088203,4.9591427,-1.4094762,6.8382015,-2.0677183,-3.117422,-1.0056974,4.622961,7.912521,-0.012756914,-1.3240403,5.6611176,-1.1561213,ACC_0447
-0.69254893,7.3173366,5.05733,-1.6277851,5.1313224,-1.2697904,6.621758,-2.4703336,-3.0882087,-1.2654957,4.641985,8.011752,-0.014568147,-1.3752501,5.7735105,-0.8741987,ACC_0448
-0.6889881,8.12557,5.398105,-1.912397,5.743372,-1.5319389,7.5243516,-2.5085154,-3.5833943,-1.3264421,5.25699,8.863555,-0.014543844,-1.4343185,6.038385,-1.1712368,ACC_0449
-1.0125387,6.574285,4.7199597,-1.7898694,4.5079036,-1.1306031,6.1296177,-2.0594373,-2.6745105,-0.9690024,4.1764216,7.2125688,-0.013223667,-1.3169546,5.519163,-0.89351755,ACC_0450
-0.6920907,7.864063,5.1252084,-1.849214,5.604114,-1.3830577,7.3236737,-2.5311887,-3.389704,-1.3142853,5.0736165,8.514291,-0.014472756,-1.4431673,5.989448,-1.0618503,ACC_0451
-0.6917491,7.801362,5.267778,-1.8476504,5.522834,-1.3807045,7.124335,-2.541736,-3.3557975,-1.2943257,5.0309877,8.557261,-0.014530497,-1.4173292,5.9715323,-1.0527065,ACC_0452
-0.9469941,6.9636884,5.0371284,-1.8764248,4.7653723,-1.3377234,6.5047555,-2.0525682,-3.034172,-0.9964666,4.479178,7.737035,-0.0132556055,-1.3119403,5.5828733,-1.0821756,ACC_0453
-0.6832673,7.852032,5.169831,-1.8447629,5.541555,-1.4236681,7.3219543,-2.4177477,-3.4444616,-1.2819642,5.1051674,8.548719,-0.01408439,-1.4190035,5.904174,-1.1208916,ACC_0454
-0.7840489,7.3876534,4.889693,-1.7507862,5.269083,-1.2254122,6.891605,-2.506611,-3.0359073,-1.2618265,4.729579,7.9976153,-0.014250649,-1.4239123,5.8754954,-0.8965593,ACC_0455
-0.82688993,7.449384,4.881447,-1.8044761,5.326751,-1.2558292,6.981047,-2.5207376,-3.0592227,-1.2621367,4.7534747,8.054205,-0.013876986,-1.4185624,5.8958855,-0.91348267,ACC_0456
-0.7800148,7.225947,5.2619843,-1.8413417,4.930346,-1.3615869,6.5423484,-2.113447,-3.2035995,-1.0525572,4.6755137,8.004025,-0.014634629,-1.3485453,5.6787477,-1.1258305,ACC_0457
-0.5547201,7.33533,4.9876366,-1.5932779,5.166145,-1.1702745,6.61269,-2.4596934,-3.1168413,-1.2730653,4.7427826,7.996075,-0.015212769,-1.4145601,5.780645,-0.89572436,ACC_0458
-0.78943795,7.4028893,5.0131445,-1.7450124,5.20901,-1.3222464,6.926581,-2.40977,-3.1468053,-1.2388512,4.7620883,8.123806,-0.013709111,-1.386006,5.7997937,-0.98169947,ACC_0459
-0.7610045,7.4436817,4.976689,-1.7637465,5.2756433,-1.2200693,6.834068,-2.5174017,-3.0574827,-1.2656708,4.75394,8.089746,-0.01428236,-1.4131675,5.8899207,-0.89800423,ACC_0460
-0.8958507,7.5172515,5.134145,-2.058975,5.196476,-1.4795879,7.081613,-2.055023,-3.3560796,-1.0414993,4.897183,8.237358,-0.013175914,-1.341543,5.7040057,-1.2817106,ACC_0461
-0.9499489,7.004989,5.0032597,-1.9210366,4.794448,-1.4454834,6.704842,-1.9118434,-3.1703706,-0.9584007,4.5953517,7.823582,-0.012423305,-1.2864614,5.468799,-1.2337427,ACC_0462
-0.7590055,7.7152896,5.11061,-1.8553303,5.4719095,-1.3688109,7.165716,-2.496694,-3.2889109,-1.2798334,4.957012,8.41352,-0.013912242,-1.410889,5.92699,-1.0348319,ACC_0463
-0.98698413,7.1945524,4.994405,-1.9872992,4.9677763,-1.398556,6.8341184,-2.048974,-3.1264133,-1.0156825,4.631679,7.8948617,-0.012872761,-1.3310908,5.6460834,-1.1513009,ACC_0464
-0.7150863,7.550922,4.9998083,-1.7185819,5.2921095,-1.4106942,7.0091815,-2.3569126,-3.278173,-1.2666148,4.8150287,8.1963215,-0.013709406,-1.3594457,5.719627,-1.0285637,ACC_0465
-0.7293102,6.78365,4.6763554,-1.5052668,4.7942104,-1.1046259,6.2326045,-2.3955388,-2.780879,-1.2002177,4.3133144,7.4096293,-0.014087832,-1.3571918,5.5797887,-0.7500806,ACC_0466
-1.0248376,7.01537,4.7818108,-1.9687216,4.868931,-1.3245088,6.7154555,-2.043801,-2.9974117,-0.9935152,4.493332,7.651338,-0.012442386,-1.3136148,5.5776877,-1.0879192,ACC_0467
-0.6066485,7.765007,5.360306,-1.7346815,5.4611435,-1.4115962,6.996425,-2.5202398,-3.398353,-1.3110639,4.9951696,8.53529,-0.015141772,-1.409063,5.9222903,-1.0312805,ACC_0468
-0.949777,7.232838,5.206884,-1.9579842,4.9302983,-1.4507011,6.752794,-2.0374873,-3.2025714,-1.0157889,4.6583695,8.044637,-0.01310398,-1.3097079,5.640798,-1.1770946,ACC_0469
-0.67833364,7.213824,4.977986,-1.620315,5.0842075,-1.2340366,6.646196,-2.4174316,-3.0690265,-1.2357162,4.6689334,7.93131,-0.014552275,-1.3938265,5.738017,-0.918905,ACC_0470
-1.1017444,7.0501714,4.923796,-1.9882348,4.8558946,-1.3950189,6.7659755,-2.0417187,-3.004529,-0.9922337,4.492205,7.744567,-0.012406219,-1.306129,5.614845,-1.101266,ACC_0471
-0.8776407,6.833464,4.910995,-1.8583465,4.7106423,-1.1764656,6.2681503,-2.1014006,-2.9075546,-0.9826555,4.4362326,7.5735564,-0.013630241,-1.3305776,5.5814195,-1.0235921,ACC_0472
-0.78775513,7.795549,5.0389066,-1.9034295,5.5744023,-1.3338879,7.2764754,-2.5561366,-3.2674565,-1.2956752,4.9933343,8.4098835,-0.013997262,-1.4395714,6.01082,-1.001726,ACC_0473
-0.7489059,7.240214,4.883295,-1.6622223,5.0948024,-1.2842664,6.857005,-2.3443832,-3.1131065,-1.2223402,4.693528,7.938797,-0.013739558,-1.3859717,5.7075343,-0.9766636,ACC_0474
-0.6467344,7.6368175,5.2549863,-1.7162037,5.397074,-1.3098804,6.9013715,-2.566736,-3.2381525,-1.3074299,4.906875,8.350762,-0.015483212,-1.4340746,5.9639373,-0.9498967,ACC_0475
-0.9079029,7.1865044,5.136783,-1.9231633,4.934512,-1.3704553,6.6721807,-2.099036,-3.1435738,-1.0291017,4.6374717,7.943563,-0.013696306,-1.3408077,5.6814227,-1.1273382,ACC_0476
-0.7171835,7.5246425,5.0815425,-1.6933427,5.3251534,-1.3474838,6.9163337,-2.5177188,-3.199357,-1.2973156,4.7700725,8.1729145,-0.014659415,-1.4019101,5.865755,-0.92173696,ACC_0477
-0.64545244,7.26052,5.038316,-1.5969597,5.073016,-1.2370361,6.6543717,-2.3930304,-3.1087608,-1.2444373,4.7011533,7.9929056,-0.014722777,-1.3933009,5.741325,-0.93156195,ACC_0478
-0.730018,7.649154,5.1209908,-1.7975676,5.3937554,-1.3740691,7.1400666,-2.4384325,-3.306891,-1.269655,4.948046,8.375934,-0.014024567,-1.4082924,5.8788633,-1.0554968,ACC_0479
-0.8247138,7.6458993,4.900058,-1.864056,5.472293,-1.2660884,7.1804957,-2.5468519,-3.1429317,-1.2852156,4.8786654,8.202658,-0.013897435,-1.4414959,5.98429,-0.93548775,ACC_0480
-0.6369181,7.151382,4.9880757,-1.548626,4.9944057,-1.2136849,6.5540476,-2.3771434,-3.0564318,-1.2373031,4.624516,7.8728456,-0.0147889545,-1.3874868,5.6948757,-0.90059054,ACC_0481
-0.9866712,6.7786784,4.915996,-1.8377124,4.6734123,-1.3039143,6.3491645,-2.0810933,-2.9155605,-0.9834081,4.32095,7.517414,-0.013103857,-1.297525,5.5337577,-1.0028373,ACC_0482
-0.627705,7.736074,5.2706122,-1.7602049,5.4435825,-1.3310444,7.001753,-2.519584,-3.3188233,-1.3041991,4.991082,8.470312,-0.015083833,-1.4264609,5.950455,-1.0107338,ACC_0483
-0.89537615,6.867417,5.051822,-1.7882332,4.6776843,-1.2875093,6.289082,-2.0763812,-2.9668174,-1.0057166,4.393498,7.62269,-0.013876047,-1.3119793,5.565183,-1.0129762,ACC_0484
-0.9092613,6.750016,4.9986067,-1.7672381,4.6134453,-1.2685264,6.1996326,-2.0752153,-2.9076657,-0.9894825,4.324382,7.5100055,-0.01383598,-1.3066318,5.528257,-0.9923986,ACC_0485
-0.9624579,7.196082,5.1619024,-1.9455266,4.940503,-1.3932394,6.714374,-2.1185021,-3.1291642,-1.0289404,4.623236,7.9627385,-0.013615412,-1.3384569,5.709373,-1.1228728,ACC_0486
-0.77739334,7.549561,5.436985,-1.9688091,5.177229,-1.4293405,6.7163825,-2.215382,-3.345408,-1.0916243,4.832434,8.349546,-0.0144526865,-1.3439474,5.807385,-1.1460634,ACC_0487
-0.81306684,7.334514,5.204538,-1.9017493,5.016934,-1.4115525,6.776651,-2.0813808,-3.2887142,-1.0563732,4.7417436,8.0921955,-0.0139775295,-1.3438054,5.6801386,-1.1779871,ACC_0488
-0.8346787,7.1682973,5.07485,-1.8857936,4.9247394,-1.3096088,6.604169,-2.1003242,-3.1300216,-1.0387688,4.633363,7.884194,-0.014026721,-1.3510666,5.663955,-1.107757,ACC_0489
-1.0035691,7.1773,5.062895,-1.9854767,4.936141,-1.4480636,6.845328,-2.0216944,-3.1690893,-0.9984266,4.6468973,7.945317,-0.012756148,-1.3155749,5.621142,-1.195882,ACC_0490
-0.89115024,6.902604,5.089471,-1.7984169,4.7097597,-1.2963084,6.2752414,-2.10764,-2.9720826,-1.0156026,4.3930154,7.658863,-0.013976902,-1.3096468,5.584134,-0.9979818,ACC_0491
-0.6130739,7.7784085,5.281324,-1.7689276,5.4623957,-1.4124347,7.1550984,-2.438784,-3.451397,-1.288874,5.071235,8.562445,-0.014621917,-1.4135892,5.8904977,-1.112011,ACC_0492
-0.6112036,7.603144,5.147032,-1.7063692,5.390642,-1.2192048,6.817905,-2.5844831,-3.1706629,-1.3120363,4.8848224,8.251553,-0.015601119,-1.4473861,5.9696784,-0.9011595,ACC_0493
-0.6134074,7.7292495,5.256244,-1.733959,5.4520564,-1.4016057,7.078074,-2.481448,-3.4000766,-1.3011676,5.0034947,8.472418,-0.01492621,-1.417279,5.8957767,-1.0551019,ACC_0494
-0.7276181,7.484141,5.004784,-1.7284107,5.3007526,-1.2857693,6.915199,-2.4918213,-3.1493711,-1.2772124,4.782563,8.132341,-0.014401919,-1.4096637,5.86064,-0.9334346,ACC_0495
-0.8107649,6.810207,4.6190763,-1.5749488,4.802097,-1.0932683,6.428265,-2.3432999,-2.7679276,-1.1795269,4.3796906,7.439896,-0.0135810375,-1.3744535,5.6162357,-0.80344677,ACC_0496
-0.89312094,7.4214993,5.1947412,-2.0237954,5.1139636,-1.3915964,6.856851,-2.1348124,-3.241084,-1.0531367,4.779929,8.169083,-0.013511844,-1.3500997,5.7611833,-1.1671337,ACC_0497
-1.0051895,7.136001,4.9915323,-1.9592918,4.8962955,-1.460451,6.8356752,-1.9670101,-3.1522062,-0.9941889,4.6068845,7.864549,-0.012550634,-1.3002048,5.551519,-1.1938562,ACC_0498
-0.65711844,7.336948,5.0069985,-1.6454372,5.190707,-1.2111952,6.6903596,-2.487903,-3.0755339,-1.2672204,4.7228513,8.003888,-0.014978019,-1.4170092,5.8247995,-0.8901683,ACC_0499
-0.92974836,7.173078,5.1853065,-1.9265383,4.9162464,-1.4135824,6.663359,-2.087857,-3.1593587,-1.0226946,4.6136236,7.96922,-0.0134806,-1.322536,5.658236,-1.1331497,ACC_0500
-0.81814283,6.6601334,4.707374,-1.7037461,4.644188,-1.1964306,6.211277,-2.0490572,-2.9311204,-1.0001736,4.3906255,7.4057965,-0.0136838965,-1.3303471,5.445175,-1.0100814,ACC_0501
-0.77997947,7.558856,4.9734416,-1.784673,5.354974,-1.3610882,7.1034865,-2.4348216,-3.2249036,-1.2655021,4.838182,8.200532,-0.013702805,-1.3977692,5.8354735,-0.9984118,ACC_0502
-0.70386595,7.9498615,5.310304,-1.8795017,5.636894,-1.424939,7.300558,-2.5650303,-3.4212646,-1.3202621,5.1144557,8.6724825,-0.014670711,-1.4360819,6.0407376,-1.0726726,ACC_0503
-1.0364887,6.7384133,4.9031653,-1.8489889,4.6054544,-1.2672249,6.3474474,-2.0427952,-2.8499413,-0.9678001,4.3098226,7.4839897,-0.012960104,-1.3035314,5.545959,-1.0041325,ACC_0504
-0.69149,7.194263,4.862242,-1.616347,5.1317043,-1.1284128,6.532503,-2.5450716,-2.9137454,-1.2695876,4.5793495,7.772679,-0.01510107,-1.4232199,5.8269677,-0.77900875,ACC_0505
-0.8816105,7.532026,5.3858438,-2.0507758,5.2079525,-1.5670618,7.0166044,-2.1064327,-3.4396489,-1.0400363,4.9210467,8.39973,-0.01352385,-1.3337548,5.734885,-1.3081367,ACC_0506
-0.9464121,6.8255296,4.858207,-1.8558311,4.64544,-1.3259575,6.53736,-1.8954481,-3.031242,-0.9513711,4.456593,7.5968013,-0.01239132,-1.2906727,5.4348674,-1.1460214,ACC_0507
-0.65015835,7.562783,5.2065887,-1.7092885,5.345343,-1.3228754,6.8745217,-2.5194983,-3.241005,-1.2865462,4.875792,8.297991,-0.015086003,-1.4170156,5.894537,-0.97195184,ACC_0508
-0.9654962,7.2012463,5.0440497,-1.9898701,4.9523816,-1.431592,6.85421,-2.000207,-3.1925857,-0.9966179,4.688489,7.9641814,-0.012745019,-1.3191156,5.6073384,-1.2179775,ACC_0509
-0.9341171,7.5140767,5.243126,-2.0597193,5.1644845,-1.5274669,7.0817766,-2.0437691,-3.367549,-1.0344753,4.89161,8.295415,-0.013145488,-1.3329265,5.7124734,-1.2968314,ACC_0510
-0.8864166,7.0657277,5.12906,-1.8591033,4.8614187,-1.3232191,6.433987,-2.1564667,-3.0385933,-1.037359,4.5075674,7.797396,-0.014171756,-1.3344646,5.665748,-1.0307164,ACC_0511
-0.6331298,7.5228267,4.846005,-1.7137507,5.406928,-1.2706292,7.0297313,-2.4704685,-3.247933,-1.2902023,4.9286065,8.190338,-0.014283382,-1.4331104,5.8206844,-0.9981408,ACC_0512
-0.7818206,7.749558,5.03597,-1.8893064,5.5245376,-1.3210198,7.2527604,-2.5230095,-3.264337,-1.2812338,4.9889574,8.387957,-0.013938725,-1.436822,5.9860644,-1.0135461,ACC_0513
-1.0080936,6.582494,4.7621665,-1.7783626,4.5086026,-1.2200927,6.241066,-2.0068367,-2.7859454,-0.95691305,4.2193503,7.281467,-0.012995016,-1.303071,5.468245,-0.972008,ACC_0514
-0.969753,6.5122104,4.7750907,-1.7332673,4.4414577,-1.2036222,6.103944,-1.9940686,-2.7660656,-0.9530377,4.1635427,7.2294126,-0.013072679,-1.2879927,5.420017,-0.94622827,ACC_0515
-0.64352626,7.3066335,5.0301976,-1.5958368,5.0965233,-1.3132495,6.7886868,-2.3374028,-3.2059588,-1.2446387,4.734017,8.045761,-0.014371537,-1.3801119,5.692532,-0.9901453,ACC_0516
